year,month,date,author,subject,repo,insertions,deletions
2016,6,14,Mike Bostock,1.0.0,d3-dispatch,1,1
2016,6,14,Mike Bostock,Prepare for major release.,d3-dispatch,5,5
2016,6,14,Mike Bostock,Tag as d3-module. Related d3/d3#2827.,d3-dispatch,1,0
2016,6,7,Mike Bostock,0.5.0,d3-dispatch,1,1
2016,6,7,Mike Bostock,Export to d3.,d3-dispatch,9,10
2016,5,27,Mike Bostock,0.4.4,d3-dispatch,1,1
2016,5,27,Mike Bostock,Workaround Safari optimizer bug.,d3-dispatch,3,2
2016,5,18,Mike Bostock,Update README.,d3-dispatch,1,1
2016,5,14,Mike Bostock,Add ESLint. Related d3/d3-scale#59.,d3-dispatch,4,3
2016,5,13,Mike Bostock,Fix #9 - provide error messages.,d3-dispatch,4,4
2016,3,15,Mike Bostock,Use glob.,d3-dispatch,1,1
2016,3,14,Mike Bostock,Drop faucet.,d3-dispatch,1,2
2016,3,14,Mike Bostock,Windows build compatibility.,d3-dispatch,5,4
2016,3,6,Mike Bostock,Fix postpublish.,d3-dispatch,1,1
2016,3,4,Mike Bostock,Create zipball on postpublish.,d3-dispatch,2,2
2016,3,2,Mike Bostock,0.4.3,d3-dispatch,1,1
2016,3,2,Mike Bostock,Fix #2 - validate callback is a function.,d3-dispatch,13,7
2016,3,1,Mike Bostock,Simpler version export.,d3-dispatch,2,1
2016,2,24,Mike Bostock,Update README.,d3-dispatch,7,2
2016,2,21,Mike Bostock,0.4.2,d3-dispatch,1,1
2016,2,21,Mike Bostock,Fix #7 - prototype.constructor.,d3-dispatch,3,1
2016,2,21,Mike Bostock,Use npm version.,d3-dispatch,1,1
2016,2,10,Mike Bostock,Fix “Bad value context for arguments value”.,d3-dispatch,4,4
2016,2,9,Mike Bostock,Slightly better tests.,d3-dispatch,34,12
2016,2,9,Mike Bostock,Bump version.,d3-dispatch,3,3
2016,2,9,Mike Bostock,Fix #5 - add dispatch.copy.,d3-dispatch,42,16
2016,2,9,Mike Bostock,Fix #6 - allow multiple typenames.,d3-dispatch,111,21
2016,2,5,Mike Bostock,Update README.,d3-dispatch,1,1
2016,2,5,Mike Bostock,Update README.,d3-dispatch,1,1
2016,2,5,Mike Bostock,Update README.,d3-dispatch,2,2
2016,2,5,Mike Bostock,Update README.,d3-dispatch,4,4
2016,2,5,Mike Bostock,Fix #4 - don’t expose dispatch.type.,d3-dispatch,146,100
2016,2,4,Mike Bostock,Fix #3 - rewrite without closures.,d3-dispatch,100,103
2016,1,29,Mike Bostock,Generate anonymous AMD.,d3-dispatch,5,4
2016,1,20,Mike Bostock,Adopt ESLint.,d3-dispatch,16,4
2016,1,7,Mike Bostock,"Prefix with d3, not d3_dispatch.",d3-dispatch,2,2
2016,1,5,Mike Bostock,Distinguish between “type” and “name”.,d3-dispatch,11,11
2015,12,18,Mike Bostock,Update README.,d3-dispatch,16,18
2015,11,11,Mike Bostock,Remove space.,d3-dispatch,1,1
2015,11,11,Mike Bostock,Use Rollup.,d3-dispatch,5,5
2015,11,4,Mike Bostock,Concise exports.,d3-dispatch,1,5
2015,11,3,Mike Bostock,Fix main entry.,d3-dispatch,2,2
2015,11,3,Mike Bostock,Upgrade d3-bundler.,d3-dispatch,4,4
2015,7,1,Mike Bostock,Fix uglify-js dependency.,d3-dispatch,1,1
2015,6,16,Mike Bostock,Update README.,d3-dispatch,1,1
2015,6,16,Mike Bostock,Update README.,d3-dispatch,6,6
2015,6,16,Mike Bostock,Update README.,d3-dispatch,12,14
2015,6,16,Mike Bostock,Update README.,d3-dispatch,13,5
2015,6,16,Mike Bostock,Fix .npmignore.,d3-dispatch,4,4
2015,6,10,Mike Bostock,Give sublime-project a unique name.,d3-dispatch,2,2
2015,6,7,Mike Bostock,Fix italics.,d3-dispatch,4,4
2015,6,6,Mike Bostock,Bump version.,d3-dispatch,1,1
2015,6,6,Mike Bostock,Use named export.,d3-dispatch,33,31
2015,6,6,Mike Bostock,Bump version.,d3-dispatch,6,7
2015,6,6,Mike Bostock,Remove dispatch.once.,d3-dispatch,2,47
2015,6,6,Mike Bostock,Update README.,d3-dispatch,1,1
2015,6,6,Mike Bostock,Use basic objects rather than Map.,d3-dispatch,56,21
2015,6,6,Mike Bostock,Optimize.,d3-dispatch,50,58
2015,6,6,Mike Bostock,Inline type.apply.,d3-dispatch,15,16
2015,6,6,Mike Bostock,Update README.,d3-dispatch,3,1
2015,6,6,Mike Bostock,Implement dispatch.once. Fixes #1.,d3-dispatch,62,16
2015,6,6,Mike Bostock,Update README.,d3-dispatch,2,0
2015,6,6,Mike Bostock,Allow instanceof dispatch.,d3-dispatch,8,3
2015,6,6,Mike Bostock,Update README.,d3-dispatch,1,1
2015,6,6,Mike Bostock,Update README.,d3-dispatch,1,1
2015,6,6,Mike Bostock,Update README.,d3-dispatch,1,1
2015,6,6,Mike Bostock,Update README.,d3-dispatch,3,3
2015,6,6,Mike Bostock,Update README.,d3-dispatch,3,3
2015,6,6,Mike Bostock,Update README.,d3-dispatch,4,13
2015,6,6,Mike Bostock,Update README.,d3-dispatch,1,1
2015,6,6,Mike Bostock,Update README.,d3-dispatch,4,4
2015,6,6,Mike Bostock,Update README.,d3-dispatch,62,2
2015,6,5,Mike Bostock,More tests.,d3-dispatch,124,3
2015,6,5,Mike Bostock,Rename for clarity.,d3-dispatch,29,31
2015,6,5,Mike Bostock,Update README.,d3-dispatch,1,1
2015,6,5,Mike Bostock,Tweak description.,d3-dispatch,2,2
2015,6,5,Mike Bostock,Initial commit.,d3-dispatch,250,0
2020,8,23,Philippe Rivière,v2.0.0,d3-drag,1,1
2020,8,23,Philippe Rivière,dependencies,d3-drag,9,12
2020,7,24,Philippe Rivière,v2.0.0-rc.1,d3-drag,6,3
2020,6,16,Philippe Rivière,d3 not only v4,d3-drag,1,1
2020,5,15,Philippe Rivière,format link,d3-drag,1,1
2020,5,13,Philippe Rivière,document d3-drag@2,d3-drag,37,36
2020,5,13,Philippe Rivière,prepare for d3-dispatch@2,d3-drag,1,1
2020,5,13,Philippe Rivière,deliberate ES6 syntax,d3-drag,1,5
2019,11,24,Mike Bostock,Fix typo.,d3-drag,1,1
2019,11,23,Mike Bostock,Update d3-selection.,d3-drag,96,62
2019,11,16,Mike Bostock,1.2.5,d3-drag,1,1
2019,9,27,Christophe Coevoet,Mark the package as having no side effects,d3-drag,1,0
2019,11,2,dependabot[bot],Bump eslint-utils from 1.4.0 to 1.4.3,d3-drag,8,8
2019,8,7,Mike Bostock,1.2.4,d3-drag,1,1
2019,8,7,Mike Bostock,Exact paths.,d3-drag,7,7
2019,8,7,Mike Bostock,Update dependencies.,d3-drag,526,369
2019,8,7,Mike Bostock,Fix #62 - ignore if ctrlKey.,d3-drag,2,2
2019,8,5,Mike Bostock,Fix #47 - touchable if maxTouchPoints.,d3-drag,2,2
2018,8,24,Mike Bostock,1.2.3,d3-drag,1,1
2018,8,24,Mike Bostock,Update dependencies.,d3-drag,4,4
2018,8,24,Mike Bostock,Adopt npm_package_version.,d3-drag,1,1
2018,8,24,Mike Bostock,Move index; add unpkg & jsdelivr fields.,d3-drag,10,9
2018,8,24,Mike Bostock,1.2.2,d3-drag,1,1
2018,8,24,Mike Bostock,Update dependencies.,d3-drag,1012,1058
2018,2,8,Herst,Fix typo in README,d3-drag,1,1
2017,10,3,Mike Bostock,Update README.,d3-drag,1,1
2017,10,3,Mike Bostock,1.2.1,d3-drag,2,2
2017,10,3,Mike Bostock,Greedy coercion.,d3-drag,1,1
2017,10,3,Mike Bostock,1.2.0,d3-drag,2,2
2017,10,3,Mike Bostock,Update Rollup.,d3-drag,15,7
2017,10,3,Mike Bostock,Update README.,d3-drag,12,12
2017,10,3,Mike Bostock,Fix source anchors.,d3-drag,7,7
2017,10,3,Mike Bostock,Update README.,d3-drag,9,1
2017,10,3,Mike Bostock,Adopt standard pattern for touchable.,d3-drag,8,8
2017,10,3,Nicolas Vanhoren,Readme improvements,d3-drag,2,2
2017,10,3,Nicolas Vanhoren,Modified the way touch event forcing is specified.,d3-drag,13,9
2017,9,27,Nicolas Vanhoren,Allowed options specification to force touch events register,d3-drag,8,3
2017,9,25,Herst,Update README.,d3-drag,1,1
2017,7,12,Mike Bostock,1.1.1,d3-drag,2,2
2017,7,12,Mike Bostock,Update dependencies.,d3-drag,1030,5
2017,7,12,Mike Bostock,Set touch-action: none.,d3-drag,1,0
2017,7,12,Mike Bostock,Only register touch listeners when supported.,d3-drag,5,0
2017,5,11,Mike Bostock,1.1.0,d3-drag,1,1
2017,5,11,Mike Bostock,Update package-preamble.,d3-drag,1,1
2017,5,11,Mike Bostock,Use distance threshold when suppressing click.,d3-drag,19,3
2017,3,10,Mike Bostock,1.0.4,d3-drag,1,1
2017,3,10,Mike Bostock,Update UglifyJS.,d3-drag,1,1
2017,2,28,Mike Bostock,1.0.3,d3-drag,1,1
2017,2,28,Mike Bostock,Update Rollup.,d3-drag,2,2
2017,1,4,Mike Bostock,Update README.,d3-drag,1,1
2016,11,22,Mike Bostock,1.0.2,d3-drag,1,1
2016,11,22,Mike Bostock,Update dependencies.,d3-drag,3,4
2016,10,20,Mike Bostock,Link to Drag & Zoom example. Related d3/d3-zoom#66.,d3-drag,4,0
2016,8,22,Mike Bostock,Update README.,d3-drag,2,2
2016,8,11,Devinsuit,Add links to source,d3-drag,7,7
2016,8,2,Mike Bostock,1.0.1,d3-drag,1,1
2016,8,2,Mike Bostock,Add module entry. Related rollup/rollup-plugin-node-resolve#48.,d3-drag,3,2
2016,6,24,Mike Bostock,1.0.0,d3-drag,1,1
2016,6,24,Mike Bostock,Prepare for major release.,d3-drag,8,8
2016,6,19,Mike Bostock,0.3.1,d3-drag,1,1
2016,6,19,Mike Bostock,Update dependencies.,d3-drag,5,5
2016,6,14,Mike Bostock,Tag as d3-module. Related d3/d3#2827.,d3-drag,1,0
2016,6,7,Mike Bostock,0.3.0,d3-drag,1,1
2016,6,7,Mike Bostock,Export to d3.,d3-drag,13,14
2016,5,31,Mike Bostock,0.2.2,d3-drag,1,1
2016,5,31,Mike Bostock,Only consume handled touch events.,d3-drag,3,3
2016,5,24,Mike Bostock,Update README.,d3-drag,1,1
2016,5,24,Mike Bostock,0.2.1,d3-drag,1,1
2016,5,24,Mike Bostock,Add event.target.,d3-drag,5,3
2016,5,24,Mike Bostock,0.2.0,d3-drag,1,1
2016,5,24,Mike Bostock,Prepare for minor release.,d3-drag,3,3
2016,5,24,Mike Bostock,"Fix #24 - remove drag.{x,y}.",d3-drag,11,54
2016,5,23,Mike Bostock,Update README.,d3-drag,1,1
2016,5,23,Mike Bostock,Fix #23 - no optional start listener.,d3-drag,4,10
2016,5,22,Mike Bostock,0.1.5,d3-drag,1,1
2016,5,22,Mike Bostock,Better fallback subject.,d3-drag,3,3
2016,5,22,Mike Bostock,"Fix beforestart’s dx, dy and listeners.",d3-drag,1,1
2016,5,22,Mike Bostock,0.1.4,d3-drag,1,1
2016,5,22,Mike Bostock,Fallback subject.,d3-drag,3,3
2016,5,22,Mike Bostock,Fix #21 - expose dx and dy on drag event.,d3-drag,12,8
2016,5,21,Mike Bostock,Add click suppression to d3.dragEnable.,d3-drag,10,17
2016,5,21,Mike Bostock,Fix #22 - add d3.dragDisable.,d3-drag,33,30
2016,5,19,Mike Bostock,Update README.,d3-drag,1,1
2016,5,19,Mike Bostock,Update README.,d3-drag,2,2
2016,5,19,Mike Bostock,Update README.,d3-drag,2,2
2016,5,19,Mike Bostock,Update README.,d3-drag,11,11
2016,5,19,Mike Bostock,Combine default prevention logic.,d3-drag,8,9
2016,5,18,Mike Bostock,0.1.3,d3-drag,1,1
2016,5,18,Mike Bostock,Update README.,d3-drag,2,19
2016,5,18,Mike Bostock,Must test an element for onselectstart.,d3-drag,2,2
2016,5,18,Mike Bostock,Cleaner.,d3-drag,38,25
2016,5,18,Mike Bostock,Don’t preventDefault on touchend.,d3-drag,24,15
2016,5,18,Mike Bostock,Fix #20 - simpler default prevention.,d3-drag,46,73
2016,5,18,Mike Bostock,Update notes.,d3-drag,7,6
2016,5,18,Mike Bostock,Update README.,d3-drag,1,1
2016,5,18,Ramiro Gómez,Fixed link to D3 version 4 repo,d3-drag,1,1
2016,5,18,Mike Bostock,Fix #16 - stop propagation on consumed events.,d3-drag,29,24
2016,5,18,Mike Bostock,Update README.,d3-drag,1,1
2016,5,18,Mike Bostock,Update README.,d3-drag,1,1
2016,5,18,Mike Bostock,Update README.,d3-drag,2,1
2016,5,18,Mike Bostock,Update README.,d3-drag,1,1
2016,5,18,Mike Bostock,Add event table.,d3-drag,20,0
2016,5,14,Mike Bostock,Add ESLint. Related d3/d3-scale#59.,d3-drag,3,2
2016,5,13,Mike Bostock,Ignore “ghost” mousedown after touchend.,d3-drag,9,2
2016,5,13,Mike Bostock,Use capture on mousemove and mouseup.,d3-drag,1,1
2016,5,11,Mike Bostock,0.1.2,d3-drag,1,1
2016,5,11,Mike Bostock,Fix #13 - report event.active.,d3-drag,17,12
2016,5,11,Mike Bostock,Do all work before emitting.,d3-drag,20,17
2016,5,11,Mike Bostock,Switch to Canvas graph example.,d3-drag,1,1
2016,5,11,Mike Bostock,Update README.,d3-drag,1,1
2016,5,11,Mike Bostock,Update README.,d3-drag,2,2
2016,5,11,Mike Bostock,Update README.,d3-drag,1,1
2016,5,11,Mike Bostock,Update README.,d3-drag,1,1
2016,5,11,Mike Bostock,Update README.,d3-drag,1,1
2016,5,11,Mike Bostock,Update README.,d3-drag,1,3
2016,5,11,Mike Bostock,Update README.,d3-drag,1,1
2016,5,11,Mike Bostock,Update README.,d3-drag,1,1
2016,5,11,Mike Bostock,Update README.,d3-drag,3,3
2016,5,11,Mike Bostock,Update README.,d3-drag,3,5
2016,5,11,Mike Bostock,Fix preview.,d3-drag,0,0
2016,5,11,Mike Bostock,Update README.,d3-drag,15,3
2016,5,11,Mike Bostock,Update README.,d3-drag,1,1
2016,5,11,Mike Bostock,0.1.1,d3-drag,1,1
2016,5,11,Mike Bostock,Simpler default subject.,d3-drag,22,8
2016,5,10,Mike Bostock,0.1.0,d3-drag,1,1
2016,5,10,Mike Bostock,Prepare for minor release.,d3-drag,3,3
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Add description.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,3,5
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,8,2
2016,5,10,Mike Bostock,Update README.,d3-drag,7,1
2016,5,10,Mike Bostock,Update README.,d3-drag,1,3
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,2,2
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,30,10
2016,5,10,Mike Bostock,Update README.,d3-drag,18,10
2016,5,10,Mike Bostock,Update README.,d3-drag,2,2
2016,5,10,Mike Bostock,Update README.,d3-drag,2,2
2016,5,10,Mike Bostock,Update README.,d3-drag,2,2
2016,5,10,Mike Bostock,Update README.,d3-drag,2,2
2016,5,10,Mike Bostock,Update README.,d3-drag,6,2
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,40,28
2016,5,10,Mike Bostock,Restore drag.filter.,d3-drag,25,14
2016,5,10,Mike Bostock,Update README.,d3-drag,15,3
2016,5,10,Mike Bostock,Update README.,d3-drag,2,3
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,1,1
2016,5,10,Mike Bostock,Update README.,d3-drag,37,4
2016,5,10,Mike Bostock,Update README.,d3-drag,82,1
2016,5,10,Mike Bostock,Restore optional start listener.,d3-drag,2,1
2016,5,9,Mike Bostock,Replace drag.filter with drag.subject.,d3-drag,26,26
2016,5,9,Mike Bostock,Fix #1 - support -moz-user-select.,d3-drag,22,9
2016,5,9,Mike Bostock,Stop propagation of canceled events.,d3-drag,17,18
